sku,location,period,qty,stock_end_qty,days_out_of_stock,promo_type,discount_pct,category,abc_class,launch_period,predecessor_sku,uom
SKU_0033,MSK,2023-10,3659,6335,0,,,SNACK,A,2023-01,,PCS
SKU_0033,MSK,2023-11,3868,2642,0,,,SNACK,A,2023-01,,PCS
SKU_0033,MSK,2023-12,4618,3660,0,,,SNACK,A,2023-01,,PCS
SKU_0033,MSK,2024-01,4117,2302,0,,,SNACK,A,2023-01,,PCS
SKU_0033,MSK,2024-02,4147,4547,0,,,SNACK,A,2023-01,,PCS
SKU_0033,MSK,2024-03,0,0,30,,,SNACK,A,2023-01,,PCS
SKU_0033,MSK,2024-04,0,0,30,,,SNACK,A,2023-01,,PCS
SKU_0033,MSK,2024-05,2882,5087,0,,,SNACK,A,2023-01,,PCS
SKU_0033,MSK,2024-06,2455,2039,0,,,SNACK,A,2023-01,,PCS
SKU_0033,MSK,2024-07,2758,4615,0,,,SNACK,A,2023-01,,PCS
SKU_0033,MSK,2024-08,3117,2502,0,,,SNACK,A,2023-01,,PCS
SKU_0033,MSK,2024-09,3435,2842,0,,,SNACK,A,2023-01,,PCS
SKU_0033,MSK,2024-10,5042,4916,0,,,SNACK,A,2023-01,,PCS
SKU_0033,MSK,2024-11,4018,3409,0,,,SNACK,A,2023-01,,PCS
SKU_0033,MSK,2024-12,4320,4202,0,,,SNACK,A,2023-01,,PCS
SKU_0033,MSK,2025-01,3950,2736,0,,,SNACK,A,2023-01,,PCS
SKU_0033,MSK,2025-02,4740,3185,0,,,SNACK,A,2023-01,,PCS
SKU_0033,MSK,2025-03,4029,5630,0,,,SNACK,A,2023-01,,PCS
SKU_0033,MSK,2025-04,3559,3521,0,,,SNACK,A,2023-01,,PCS
SKU_0033,MSK,2025-05,3478,2491,0,,,SNACK,A,2023-01,,PCS
SKU_0033,MSK,2025-06,2425,1200,0,,,SNACK,A,2023-01,,PCS
SKU_0033,MSK,2025-07,3177,3876,0,,,SNACK,A,2023-01,,PCS
SKU_0033,MSK,2025-08,3468,1866,0,,,SNACK,A,2023-01,,PCS
SKU_0033,MSK,2025-09,3897,1881,0,,,SNACK,A,2023-01,,PCS
SKU_0033,MSK,2025-10,4049,5910,0,,,SNACK,A,2023-01,,PCS
SKU_0033,MSK,2025-11,4826,8137,0,,,SNACK,A,2023-01,,PCS
SKU_0033,MSK,2025-12,5332,3125,0,,,SNACK,A,2023-01,,PCS
SKU_0034,EKB,2023-01,392,641,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,MSK,2023-01,803,1200,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,EKB,2023-02,314,373,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,MSK,2023-02,643,473,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,EKB,2023-03,304,268,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,MSK,2023-03,622,856,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,EKB,2023-04,221,200,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,MSK,2023-04,452,555,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,EKB,2023-05,240,140,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,MSK,2023-05,491,764,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,EKB,2023-06,238,275,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,MSK,2023-06,488,304,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,EKB,2023-07,250,285,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,MSK,2023-07,512,736,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,EKB,2023-08,269,300,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,MSK,2023-08,552,655,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,EKB,2023-09,291,448,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,MSK,2023-09,597,332,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,EKB,2023-10,378,512,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,MSK,2023-10,774,1246,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,EKB,2023-11,392,442,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,MSK,2023-11,803,1351,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,EKB,2023-12,381,661,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,MSK,2023-12,781,365,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,EKB,2024-01,410,326,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,MSK,2024-01,839,582,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,EKB,2024-02,386,156,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,MSK,2024-02,791,839,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,EKB,2024-03,287,200,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,MSK,2024-03,589,314,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,EKB,2024-04,279,324,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,MSK,2024-04,571,536,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,EKB,2024-05,265,237,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,MSK,2024-05,544,389,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,EKB,2024-06,278,167,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,MSK,2024-06,570,343,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,EKB,2024-07,261,210,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,MSK,2024-07,535,756,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,EKB,2024-08,298,265,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,MSK,2024-08,611,385,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,EKB,2024-09,271,284,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,MSK,2024-09,555,643,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,EKB,2024-10,376,241,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,MSK,2024-10,770,1110,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,EKB,2024-11,467,617,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,MSK,2024-11,957,1235,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,EKB,2024-12,429,658,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,MSK,2024-12,879,1533,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,EKB,2025-01,462,289,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,MSK,2025-01,946,540,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,EKB,2025-02,414,387,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,MSK,2025-02,848,669,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,EKB,2025-03,360,609,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,MSK,2025-03,737,859,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,EKB,2025-04,341,481,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,MSK,2025-04,698,813,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,EKB,2025-05,267,364,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,MSK,2025-05,547,768,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,EKB,2025-06,261,446,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,MSK,2025-06,535,429,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,EKB,2025-07,239,429,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,MSK,2025-07,489,340,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,EKB,2025-08,342,568,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,MSK,2025-08,700,432,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,EKB,2025-09,339,472,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,MSK,2025-09,694,840,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,EKB,2025-10,461,630,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,MSK,2025-10,944,1668,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,EKB,2025-11,471,782,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,MSK,2025-11,964,1476,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,EKB,2025-12,448,548,0,,,DAIRY,B,2023-01,,PCS
SKU_0034,MSK,2025-12,917,1333,0,,,DAIRY,B,2023-01,,PCS
SKU_0035,MSK,2025-08,305,189,0,,,HOUSEHOLD,C,2025-08,,PCS
SKU_0035,MSK,2025-09,265,381,0,,,HOUSEHOLD,C,2025-08,,PCS
SKU_0035,MSK,2025-10,358,370,0,,,HOUSEHOLD,C,2025-08,,PCS
SKU_0035,MSK,2025-11,413,550,0,,,HOUSEHOLD,C,2025-08,,PCS
SKU_0035,MSK,2025-12,318,540,0,,,HOUSEHOLD,C,2025-08,,PCS
SKU_0036,MSK,2024-10,216,317,0,,,BEVERAGE,A,2024-10,SKU_0011,PCS
SKU_0036,MSK,2024-11,245,407,0,,,BEVERAGE,A,2024-10,SKU_0011,PCS
SKU_0036,MSK,2024-12,279,255,0,,,BEVERAGE,A,2024-10,SKU_0011,PCS
SKU_0036,MSK,2025-01,268,162,0,,,BEVERAGE,A,2024-10,SKU_0011,PCS
SKU_0036,MSK,2025-02,346,366,0,,,BEVERAGE,A,2024-10,SKU_0011,PCS
SKU_0036,MSK,2025-03,295,262,0,,,BEVERAGE,A,2024-10,SKU_0011,PCS
SKU_0036,MSK,2025-04,295,468,0,,,BEVERAGE,A,2024-10,SKU_0011,PCS
SKU_0036,MSK,2025-05,229,373,0,,,BEVERAGE,A,2024-10,SKU_0011,PCS
SKU_0036,MSK,2025-06,220,250,0,,,BEVERAGE,A,2024-10,SKU_0011,PCS
SKU_0036,MSK,2025-07,207,349,0,,,BEVERAGE,A,2024-10,SKU_0011,PCS
SKU_0036,MSK,2025-08,199,268,0,,,BEVERAGE,A,2024-10,SKU_0011,PCS
SKU_0036,MSK,2025-09,204,248,0,,,BEVERAGE,A,2024-10,SKU_0011,PCS
SKU_0036,MSK,2025-10,207,159,0,,,BEVERAGE,A,2024-10,SKU_0011,PCS
SKU_0036,MSK,2025-11,247,442,0,,,BEVERAGE,A,2024-10,SKU_0011,PCS
SKU_0036,MSK,2025-12,304,291,0,,,BEVERAGE,A,2024-10,SKU_0011,PCS
SKU_0037,MSK,2023-01,224,314,0,,,SNACK,B,2023-01,,PCS
SKU_0037,MSK,2023-02,183,89,0,,,SNACK,B,2023-01,,PCS
SKU_0037,MSK,2023-03,164,78,0,,,SNACK,B,2023-01,,PCS
SKU_0037,MSK,2023-04,205,187,0,,,SNACK,B,2023-01,,PCS
SKU_0037,MSK,2023-05,223,373,0,,,SNACK,B,2023-01,,PCS
SKU_0037,MSK,2023-06,264,439,0,,,SNACK,B,2023-01,,PCS
SKU_0037,MSK,2023-07,263,192,0,,,SNACK,B,2023-01,,PCS
SKU_0037,MSK,2023-08,318,449,0,,,SNACK,B,2023-01,,PCS
SKU_0037,MSK,2023-09,304,185,0,,,SNACK,B,2023-01,,PCS
SKU_0037,MSK,2023-10,350,618,0,,,SNACK,B,2023-01,,PCS
SKU_0037,MSK,2023-11,318,475,0,,,SNACK,B,2023-01,,PCS
SKU_0037,MSK,2023-12,261,421,0,,,SNACK,B,2023-01,,PCS
SKU_0037,MSK,2024-01,238,390,0,,,SNACK,B,2023-01,,PCS
SKU_0037,MSK,2024-02,192,233,0,,,SNACK,B,2023-01,,PCS
SKU_0037,MSK,2024-03,200,105,0,,,SNACK,B,2023-01,,PCS
SKU_0037,MSK,2024-04,217,260,0,,,SNACK,B,2023-01,,PCS
SKU_0037,MSK,2024-05,247,108,0,,,SNACK,B,2023-01,,PCS
SKU_0037,MSK,2024-06,281,393,0,,,SNACK,B,2023-01,,PCS
SKU_0037,MSK,2024-07,304,177,0,,,SNACK,B,2023-01,,PCS
SKU_0037,MSK,2024-08,1345,571,0,TPR,25.0,SNACK,B,2023-01,,PCS
SKU_0037,MSK,2024-09,391,428,0,,,SNACK,B,2023-01,,PCS
SKU_0037,MSK,2024-10,368,504,0,,,SNACK,B,2023-01,,PCS
SKU_0037,MSK,2024-11,331,387,0,,,SNACK,B,2023-01,,PCS
SKU_0037,MSK,2024-12,295,281,0,,,SNACK,B,2023-01,,PCS
SKU_0037,MSK,2025-01,300,187,0,,,SNACK,B,2023-01,,PCS
SKU_0037,MSK,2025-02,259,456,0,,,SNACK,B,2023-01,,PCS
SKU_0037,MSK,2025-03,242,127,0,,,SNACK,B,2023-01,,PCS
SKU_0037,MSK,2025-04,260,339,0,,,SNACK,B,2023-01,,PCS
SKU_0037,MSK,2025-05,271,372,0,,,SNACK,B,2023-01,,PCS
SKU_0037,MSK,2025-06,335,525,0,,,SNACK,B,2023-01,,PCS
SKU_0037,MSK,2025-07,394,373,0,,,SNACK,B,2023-01,,PCS
SKU_0037,MSK,2025-08,378,427,0,,,SNACK,B,2023-01,,PCS
SKU_0037,MSK,2025-09,420,620,0,,,SNACK,B,2023-01,,PCS
SKU_0037,MSK,2025-10,434,301,0,,,SNACK,B,2023-01,,PCS
SKU_0037,MSK,2025-11,402,422,0,,,SNACK,B,2023-01,,PCS
SKU_0037,MSK,2025-12,379,527,0,,,SNACK,B,2023-01,,PCS
SKU_0038,MSK,2023-01,101,162,0,,,DAIRY,C,2023-01,,PCS
SKU_0038,MSK,2023-02,134,200,0,,,DAIRY,C,2023-01,,PCS
SKU_0038,MSK,2023-03,150,203,0,,,DAIRY,C,2023-01,,PCS
SKU_0038,MSK,2023-04,143,213,0,,,DAIRY,C,2023-01,,PCS
SKU_0038,MSK,2023-05,162,226,0,,,DAIRY,C,2023-01,,PCS
SKU_0038,MSK,2023-06,159,78,0,,,DAIRY,C,2023-01,,PCS
SKU_0038,MSK,2023-07,142,78,0,,,DAIRY,C,2023-01,,PCS
SKU_0038,MSK,2023-08,118,65,0,,,DAIRY,C,2023-01,,PCS
SKU_0038,MSK,2023-09,93,59,0,,,DAIRY,C,2023-01,,PCS
SKU_0038,MSK,2023-10,87,38,0,,,DAIRY,C,2023-01,,PCS
SKU_0038,MSK,2023-11,79,51,0,,,DAIRY,C,2023-01,,PCS
SKU_0038,MSK,2023-12,93,151,0,,,DAIRY,C,2023-01,,PCS
SKU_0038,MSK,2024-01,111,45,0,,,DAIRY,C,2023-01,,PCS
SKU_0038,MSK,2024-02,136,168,0,,,DAIRY,C,2023-01,,PCS
SKU_0038,MSK,2024-03,156,268,0,,,DAIRY,C,2023-01,,PCS
SKU_0038,MSK,2024-04,146,176,0,,,DAIRY,C,2023-01,,PCS
SKU_0038,MSK,2024-05,179,177,0,,,DAIRY,C,2023-01,,PCS
SKU_0038,MSK,2024-06,151,213,0,,,DAIRY,C,2023-01,,PCS
SKU_0038,MSK,2024-07,152,235,0,,,DAIRY,C,2023-01,,PCS
SKU_0038,MSK,2024-08,152,135,0,,,DAIRY,C,2023-01,,PCS
SKU_0038,MSK,2024-09,131,80,0,,,DAIRY,C,2023-01,,PCS
SKU_0038,MSK,2024-10,111,109,0,,,DAIRY,C,2023-01,,PCS
SKU_0038,MSK,2024-11,105,53,0,,,DAIRY,C,2023-01,,PCS
SKU_0038,MSK,2024-12,121,143,0,,,DAIRY,C,2023-01,,PCS
SKU_0038,MSK,2025-01,121,84,0,,,DAIRY,C,2023-01,,PCS
SKU_0038,MSK,2025-02,0,0,30,,,DAIRY,C,2023-01,,PCS
SKU_0038,MSK,2025-03,0,0,30,,,DAIRY,C,2023-01,,PCS
SKU_0038,MSK,2025-04,179,199,0,,,DAIRY,C,2023-01,,PCS
SKU_0038,MSK,2025-05,184,292,0,,,DAIRY,C,2023-01,,PCS
SKU_0038,MSK,2025-06,180,228,0,,,DAIRY,C,2023-01,,PCS
SKU_0038,MSK,2025-07,176,162,0,,,DAIRY,C,2023-01,,PCS
SKU_0038,MSK,2025-08,172,98,0,,,DAIRY,C,2023-01,,PCS
SKU_0038,MSK,2025-09,124,214,0,,,DAIRY,C,2023-01,,PCS
SKU_0038,MSK,2025-10,129,129,0,,,DAIRY,C,2023-01,,PCS
SKU_0038,MSK,2025-11,102,93,0,,,DAIRY,C,2023-01,,PCS
SKU_0038,MSK,2025-12,97,40,0,,,DAIRY,C,2023-01,,PCS
SKU_0039,MSK,2023-01,1178,973,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0039,MSK,2023-02,1037,878,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0039,MSK,2023-03,1005,1735,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0039,MSK,2023-04,1071,1074,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0039,MSK,2023-05,1333,2020,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0039,MSK,2023-06,1136,1437,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0039,MSK,2023-07,1564,1404,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0039,MSK,2023-08,1722,1024,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0039,MSK,2023-09,1626,2751,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0039,MSK,2023-10,2143,1670,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0039,MSK,2023-11,1509,2327,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0039,MSK,2023-12,1607,1285,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0039,MSK,2024-01,1463,596,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0039,MSK,2024-02,1075,834,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0039,MSK,2024-03,1093,645,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0039,MSK,2024-04,1546,2490,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0039,MSK,2024-05,1309,2037,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0039,MSK,2024-06,1437,587,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0039,MSK,2024-07,1365,2230,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0039,MSK,2024-08,1934,3266,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0039,MSK,2024-09,1550,2262,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0039,MSK,2024-10,2047,2293,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0039,MSK,2024-11,1297,2276,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0039,MSK,2024-12,1405,1351,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0039,MSK,2025-01,1394,1513,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0039,MSK,2025-02,1655,2851,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0039,MSK,2025-03,1108,1845,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0039,MSK,2025-04,1143,1769,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0039,MSK,2025-05,1538,1952,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0039,MSK,2025-06,1842,2550,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0039,MSK,2025-07,2060,963,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0039,MSK,2025-08,2004,2508,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0039,MSK,2025-09,1746,2426,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0039,MSK,2025-10,1692,2492,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0039,MSK,2025-11,1874,1184,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0039,MSK,2025-12,1643,2876,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0040,MSK,2023-01,0,0,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0040,MSK,2023-02,0,0,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0040,MSK,2023-03,0,1,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0040,MSK,2023-04,0,1,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0040,MSK,2023-05,31,50,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0040,MSK,2023-06,0,1,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0040,MSK,2023-07,31,48,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0040,MSK,2023-08,0,1,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0040,MSK,2023-09,0,1,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0040,MSK,2023-10,28,16,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0040,MSK,2023-11,0,1,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0040,MSK,2023-12,18,25,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0040,MSK,2024-01,0,1,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0040,MSK,2024-02,0,2,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0040,MSK,2024-03,30,35,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0040,MSK,2024-04,31,50,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0040,MSK,2024-05,0,1,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0040,MSK,2024-06,0,1,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0040,MSK,2024-07,0,1,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0040,MSK,2024-08,0,1,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0040,MSK,2024-09,26,11,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0040,MSK,2024-10,0,2,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0040,MSK,2024-11,28,24,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0040,MSK,2024-12,0,2,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0040,MSK,2025-01,0,2,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0040,MSK,2025-02,0,2,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0040,MSK,2025-03,0,1,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0040,MSK,2025-04,31,19,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0040,MSK,2025-05,31,21,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0040,MSK,2025-06,0,1,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0040,MSK,2025-07,0,2,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0040,MSK,2025-08,0,1,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0040,MSK,2025-09,27,41,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0040,MSK,2025-10,0,0,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0040,MSK,2025-11,21,12,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0040,MSK,2025-12,0,1,0,,,BEVERAGE,B,2023-01,,PCS
